comparison_mode,comparison_label,player_id,player_name,post_matches,post_rounds,post_damage,post_team_damage,post_team_damage_per_round,post_team_damage_per_match,post_team_damage_pct_soldier_damage,pre_matches,pre_rounds,pre_damage,pre_team_damage,pre_team_damage_per_round,pre_team_damage_per_match,pre_team_damage_pct_soldier_damage,matches_pct_change,rounds_pct_change,damage_pct_change,team_damage_pct_change,team_damage_per_round_pct_change,team_damage_per_match_pct_change,team_damage_pct_soldier_damage_pct_change
equal_time,Equal Time,STEAM_0:1:104939,. N a z,9,9,75534,11437,1270.7777777777778,1270.7777777777778,15.141525670558954,3,3,25788,3512,1170.6666666666667,1170.6666666666667,13.618737397239025,200.0,200.0,192.90367612843184,225.65489749430523,8.551632498101744,8.551632498101744,11.181567196006357
equal_time,Equal Time,STEAM_0:1:3613037,Cheese,9,9,81074,14566,1618.4444444444443,1618.4444444444443,17.966302390408764,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:855795148,ari,3,3,29989,2527,842.3333333333334,842.3333333333334,8.426423021774651,9,9,64307,11593,1288.111111111111,1288.111111111111,18.027586421384918,-66.66666666666667,-66.66666666666667,-53.36588551790629,-78.20236349521262,-34.60709048563788,-34.60709048563788,-53.258174306800434
equal_time,Equal Time,STEAM_0:0:26813481,n E m S y,9,10,69612,12782,1278.2,1420.2222222222222,18.361776705165777,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:36944510,SERuM,13,13,85698,12090,930.0,930.0,14.107680459287264,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:5622,Doug,8,8,63248,11300,1412.5,1412.5,17.866177586643055,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:174273074,mr.forman i cant come to work 2,11,11,102194,11170,1015.4545454545455,1015.4545454545455,10.93019159637552,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:700333,xanaxsoldier,7,7,60068,10075,1439.2857142857142,1439.2857142857142,16.772657654658055,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:22020435,Microwaveable Infant,0,0,0,0,0,0,0,5,5,38353,9890,1978.0,1978.0,25.786770265689775,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:26813481,Nemsy*,0,0,0,0,0,0,0,7,7,51701,9098,1299.7142857142858,1299.7142857142858,17.5973385427748,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:7258560,SLICK,0,0,0,0,0,0,0,5,5,39816,8095,1619.0,1619.0,20.331022704440425,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:4621670,Odi,0,0,0,0,0,0,0,6,6,41357,7506,1251.0,1251.0,18.149285489759894,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:26635064,WaGs-XD-BSU-BW^Ni-rf-[e9]-,0,0,0,0,0,0,0,4,4,25532,6882,1720.5,1720.5,26.95441015196616,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:1260882,erb,3,3,19796,4609,1536.3333333333333,1536.3333333333333,23.282481309355425,1,1,6351,2110,2110.0,2110.0,33.22311447016218,200.0,200.0,211.69894504802394,118.43601895734596,-27.187993680884677,-27.187993680884677,-29.920834693973315
equal_time,Equal Time,STEAM_0:1:39412,myth,4,4,32423,6307,1576.75,1576.75,19.45224069333498,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:7258560,[220]SLICK,4,4,31146,6199,1549.75,1549.75,19.90303730816156,0,0,0,0,0,0,0,,,,,,,
